,YearStart,LocationAbbr,LocationDesc,Question,Data_Value,Data_Value_Alt,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,LocationID,StratificationCategory1,Stratification1
24902,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,33.2,33.2,3666.0,,,High school graduate,,,,"(40.06021014100048, -82.40426005599966)",39,Education,High school graduate
24903,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,34.9,34.9,2575.0,,,Some college or technical school,,,,"(40.06021014100048, -82.40426005599966)",39,Education,Some college or technical school
24904,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,37.0,37.0,3252.0,,,College graduate,,,,"(40.06021014100048, -82.40426005599966)",39,Education,College graduate
24905,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,27.7,27.7,418.0,,18 - 24,,,,,"(40.06021014100048, -82.40426005599966)",39,Age (years),18 - 24
24906,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,29.6,29.6,742.0,,25 - 34,,,,,"(40.06021014100048, -82.40426005599966)",39,Age (years),25 - 34
24907,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,37.4,37.4,1104.0,,35 - 44,,,,,"(40.06021014100048, -82.40426005599966)",39,Age (years),35 - 44
24908,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,34.3,34.3,1715.0,,45 - 54,,,,,"(40.06021014100048, -82.40426005599966)",39,Age (years),45 - 54
24909,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,35.2,35.2,2536.0,,55 - 64,,,,,"(40.06021014100048, -82.40426005599966)",39,Age (years),55 - 64
24910,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,37.6,37.6,3798.0,,65 or older,,,,,"(40.06021014100048, -82.40426005599966)",39,Age (years),65 or older
24911,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,29.6,29.6,1037.0,,,,,"Less than $15,000",,"(40.06021014100048, -82.40426005599966)",39,Income,"Less than $15,000"
24912,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,36.0,36.0,1088.0,,,,,"$25,000 - $34,999",,"(40.06021014100048, -82.40426005599966)",39,Income,"$25,000 - $34,999"
24913,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,35.5,35.5,1358.0,,,,,"$35,000 - $49,999",,"(40.06021014100048, -82.40426005599966)",39,Income,"$35,000 - $49,999"
24914,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,33.5,33.5,1422.0,,,,,"$50,000 - $74,999",,"(40.06021014100048, -82.40426005599966)",39,Income,"$50,000 - $74,999"
24915,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,38.7,38.7,2271.0,,,,,"$75,000 or greater",,"(40.06021014100048, -82.40426005599966)",39,Income,"$75,000 or greater"
24916,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,30.7,30.7,1414.0,,,,,Data not reported,,"(40.06021014100048, -82.40426005599966)",39,Income,Data not reported
24917,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,34.1,34.1,8923.0,,,,,,Non-Hispanic White,"(40.06021014100048, -82.40426005599966)",39,Race/Ethnicity,Non-Hispanic White
24918,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,33.0,33.0,640.0,,,,,,Non-Hispanic Black,"(40.06021014100048, -82.40426005599966)",39,Race/Ethnicity,Non-Hispanic Black
24919,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,34.5,34.5,155.0,,,,,,Hispanic,"(40.06021014100048, -82.40426005599966)",39,Race/Ethnicity,Hispanic
24920,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,36.0,36.0,99.0,,,,,,Asian,"(40.06021014100048, -82.40426005599966)",39,Race/Ethnicity,Asian
24921,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hawaiian/Pacific Islander,"(40.06021014100048, -82.40426005599966)",39,Race/Ethnicity,Hawaiian/Pacific Islander
24922,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,53.2,53.2,89.0,,,,,,American Indian/Alaska Native,"(40.06021014100048, -82.40426005599966)",39,Race/Ethnicity,American Indian/Alaska Native
24923,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,23.6,23.6,161.0,,,,,,2 or more races,"(40.06021014100048, -82.40426005599966)",39,Race/Ethnicity,2 or more races
24924,2014,OH,Ohio,Percent of adults aged 18 years and older who have an overweight classification,29.5,29.5,63.0,,,,,,Other,"(40.06021014100048, -82.40426005599966)",39,Race/Ethnicity,Other
25397,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,35.7,35.7,916.0,,35 - 44,,,,,"(35.47203135600046, -97.52107021399968)",40,Age (years),35 - 44
25412,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,40.0,40.0,1224.0,,45 - 54,,,,,"(35.47203135600046, -97.52107021399968)",40,Age (years),45 - 54
25541,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,33.0,33.0,8009.0,Total,,,,,,"(35.47203135600046, -97.52107021399968)",40,Total,Total
25542,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,33.5,33.5,3356.0,,,,Male,,,"(35.47203135600046, -97.52107021399968)",40,Gender,Male
25543,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,32.5,32.5,4653.0,,,,Female,,,"(35.47203135600046, -97.52107021399968)",40,Gender,Female
25544,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,36.3,36.3,743.0,,,Less than high school,,,,"(35.47203135600046, -97.52107021399968)",40,Education,Less than high school
25545,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,34.3,34.3,2562.0,,,High school graduate,,,,"(35.47203135600046, -97.52107021399968)",40,Education,High school graduate
25546,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,34.6,34.6,2255.0,,,Some college or technical school,,,,"(35.47203135600046, -97.52107021399968)",40,Education,Some college or technical school
25547,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,26.4,26.4,2442.0,,,College graduate,,,,"(35.47203135600046, -97.52107021399968)",40,Education,College graduate
25548,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,21.6,21.6,411.0,,18 - 24,,,,,"(35.47203135600046, -97.52107021399968)",40,Age (years),18 - 24
25549,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,30.4,30.4,771.0,,25 - 34,,,,,"(35.47203135600046, -97.52107021399968)",40,Age (years),25 - 34
25550,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,40.0,40.0,1755.0,,55 - 64,,,,,"(35.47203135600046, -97.52107021399968)",40,Age (years),55 - 64
25551,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,28.9,28.9,2932.0,,65 or older,,,,,"(35.47203135600046, -97.52107021399968)",40,Age (years),65 or older
25552,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,37.9,37.9,884.0,,,,,"Less than $15,000",,"(35.47203135600046, -97.52107021399968)",40,Income,"Less than $15,000"
25553,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,35.5,35.5,1339.0,,,,,"$15,000 - $24,999",,"(35.47203135600046, -97.52107021399968)",40,Income,"$15,000 - $24,999"
25554,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,33.5,33.5,902.0,,,,,"$25,000 - $34,999",,"(35.47203135600046, -97.52107021399968)",40,Income,"$25,000 - $34,999"
25555,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,34.9,34.9,1030.0,,,,,"$35,000 - $49,999",,"(35.47203135600046, -97.52107021399968)",40,Income,"$35,000 - $49,999"
25556,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,34.3,34.3,1077.0,,,,,"$50,000 - $74,999",,"(35.47203135600046, -97.52107021399968)",40,Income,"$50,000 - $74,999"
25557,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,30.8,30.8,1769.0,,,,,"$75,000 or greater",,"(35.47203135600046, -97.52107021399968)",40,Income,"$75,000 or greater"
25558,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,25.7,25.7,1008.0,,,,,Data not reported,,"(35.47203135600046, -97.52107021399968)",40,Income,Data not reported
25559,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,32.9,32.9,6087.0,,,,,,Non-Hispanic White,"(35.47203135600046, -97.52107021399968)",40,Race/Ethnicity,Non-Hispanic White
25560,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,33.4,33.4,448.0,,,,,,Non-Hispanic Black,"(35.47203135600046, -97.52107021399968)",40,Race/Ethnicity,Non-Hispanic Black
25561,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,35.5,35.5,331.0,,,,,,Hispanic,"(35.47203135600046, -97.52107021399968)",40,Race/Ethnicity,Hispanic
25562,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,7.6,7.6,82.0,,,,,,Asian,"(35.47203135600046, -97.52107021399968)",40,Race/Ethnicity,Asian
25563,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Hawaiian/Pacific Islander,"(35.47203135600046, -97.52107021399968)",40,Race/Ethnicity,Hawaiian/Pacific Islander
25564,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,36.4,36.4,551.0,,,,,,American Indian/Alaska Native,"(35.47203135600046, -97.52107021399968)",40,Race/Ethnicity,American Indian/Alaska Native
25565,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,37.3,37.3,461.0,,,,,,2 or more races,"(35.47203135600046, -97.52107021399968)",40,Race/Ethnicity,2 or more races
25566,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Other,"(35.47203135600046, -97.52107021399968)",40,Race/Ethnicity,Other
25567,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,35.2,35.2,8009.0,Total,,,,,,"(35.47203135600046, -97.52107021399968)",40,Total,Total
25568,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,39.8,39.8,3356.0,,,,Male,,,"(35.47203135600046, -97.52107021399968)",40,Gender,Male
25569,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,30.6,30.6,4653.0,,,,Female,,,"(35.47203135600046, -97.52107021399968)",40,Gender,Female
25570,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,30.5,30.5,743.0,,,Less than high school,,,,"(35.47203135600046, -97.52107021399968)",40,Education,Less than high school
25572,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,35.7,35.7,2562.0,,,High school graduate,,,,"(35.47203135600046, -97.52107021399968)",40,Education,High school graduate
25573,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,34.5,34.5,2255.0,,,Some college or technical school,,,,"(35.47203135600046, -97.52107021399968)",40,Education,Some college or technical school
25574,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,38.7,38.7,2442.0,,,College graduate,,,,"(35.47203135600046, -97.52107021399968)",40,Education,College graduate
25575,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,25.3,25.3,411.0,,18 - 24,,,,,"(35.47203135600046, -97.52107021399968)",40,Age (years),18 - 24
25576,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,32.1,32.1,771.0,,25 - 34,,,,,"(35.47203135600046, -97.52107021399968)",40,Age (years),25 - 34
25577,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,37.1,37.1,916.0,,35 - 44,,,,,"(35.47203135600046, -97.52107021399968)",40,Age (years),35 - 44
25578,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,37.0,37.0,1224.0,,45 - 54,,,,,"(35.47203135600046, -97.52107021399968)",40,Age (years),45 - 54
25579,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,36.2,36.2,1755.0,,55 - 64,,,,,"(35.47203135600046, -97.52107021399968)",40,Age (years),55 - 64
25580,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,40.7,40.7,2932.0,,65 or older,,,,,"(35.47203135600046, -97.52107021399968)",40,Age (years),65 or older
25581,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,30.1,30.1,884.0,,,,,"Less than $15,000",,"(35.47203135600046, -97.52107021399968)",40,Income,"Less than $15,000"
25582,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,31.1,31.1,1339.0,,,,,"$15,000 - $24,999",,"(35.47203135600046, -97.52107021399968)",40,Income,"$15,000 - $24,999"
25583,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,30.9,30.9,902.0,,,,,"$25,000 - $34,999",,"(35.47203135600046, -97.52107021399968)",40,Income,"$25,000 - $34,999"
25584,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,36.7,36.7,1030.0,,,,,"$35,000 - $49,999",,"(35.47203135600046, -97.52107021399968)",40,Income,"$35,000 - $49,999"
25585,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,37.3,37.3,1077.0,,,,,"$50,000 - $74,999",,"(35.47203135600046, -97.52107021399968)",40,Income,"$50,000 - $74,999"
25586,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,38.8,38.8,1769.0,,,,,"$75,000 or greater",,"(35.47203135600046, -97.52107021399968)",40,Income,"$75,000 or greater"
25587,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,39.0,39.0,1008.0,,,,,Data not reported,,"(35.47203135600046, -97.52107021399968)",40,Income,Data not reported
25588,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,35.1,35.1,6087.0,,,,,,Non-Hispanic White,"(35.47203135600046, -97.52107021399968)",40,Race/Ethnicity,Non-Hispanic White
25590,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,37.6,37.6,448.0,,,,,,Non-Hispanic Black,"(35.47203135600046, -97.52107021399968)",40,Race/Ethnicity,Non-Hispanic Black
25591,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,36.4,36.4,331.0,,,,,,Hispanic,"(35.47203135600046, -97.52107021399968)",40,Race/Ethnicity,Hispanic
25592,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,25.9,25.9,82.0,,,,,,Asian,"(35.47203135600046, -97.52107021399968)",40,Race/Ethnicity,Asian
25593,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hawaiian/Pacific Islander,"(35.47203135600046, -97.52107021399968)",40,Race/Ethnicity,Hawaiian/Pacific Islander
25594,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,39.9,39.9,551.0,,,,,,American Indian/Alaska Native,"(35.47203135600046, -97.52107021399968)",40,Race/Ethnicity,American Indian/Alaska Native
25595,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,26.6,26.6,461.0,,,,,,2 or more races,"(35.47203135600046, -97.52107021399968)",40,Race/Ethnicity,2 or more races
25596,2014,OK,Oklahoma,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(35.47203135600046, -97.52107021399968)",40,Race/Ethnicity,Other
26104,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,22.3,22.3,256.0,,18 - 24,,,,,"(44.56744942400047, -120.15503132599969)",41,Age (years),18 - 24
26212,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,27.9,27.9,4919.0,Total,,,,,,"(44.56744942400047, -120.15503132599969)",41,Total,Total
26213,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,27.1,27.1,2147.0,,,,Male,,,"(44.56744942400047, -120.15503132599969)",41,Gender,Male
26214,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,28.7,28.7,2772.0,,,,Female,,,"(44.56744942400047, -120.15503132599969)",41,Gender,Female
26215,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,28.8,28.8,256.0,,,Less than high school,,,,"(44.56744942400047, -120.15503132599969)",41,Education,Less than high school
26216,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,30.2,30.2,1103.0,,,High school graduate,,,,"(44.56744942400047, -120.15503132599969)",41,Education,High school graduate
26217,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,31.7,31.7,1543.0,,,Some college or technical school,,,,"(44.56744942400047, -120.15503132599969)",41,Education,Some college or technical school
26218,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,20.2,20.2,2005.0,,,College graduate,,,,"(44.56744942400047, -120.15503132599969)",41,Education,College graduate
26219,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,13.4,13.4,256.0,,18 - 24,,,,,"(44.56744942400047, -120.15503132599969)",41,Age (years),18 - 24
26220,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,28.7,28.7,416.0,,25 - 34,,,,,"(44.56744942400047, -120.15503132599969)",41,Age (years),25 - 34
26221,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,29.4,29.4,481.0,,35 - 44,,,,,"(44.56744942400047, -120.15503132599969)",41,Age (years),35 - 44
26222,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,29.1,29.1,726.0,,45 - 54,,,,,"(44.56744942400047, -120.15503132599969)",41,Age (years),45 - 54
26223,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,35.2,35.2,1084.0,,55 - 64,,,,,"(44.56744942400047, -120.15503132599969)",41,Age (years),55 - 64
26224,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,27.1,27.1,1956.0,,65 or older,,,,,"(44.56744942400047, -120.15503132599969)",41,Age (years),65 or older
26225,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,33.5,33.5,430.0,,,,,"Less than $15,000",,"(44.56744942400047, -120.15503132599969)",41,Income,"Less than $15,000"
26226,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,31.2,31.2,765.0,,,,,"$15,000 - $24,999",,"(44.56744942400047, -120.15503132599969)",41,Income,"$15,000 - $24,999"
26227,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,25.0,25.0,518.0,,,,,"$25,000 - $34,999",,"(44.56744942400047, -120.15503132599969)",41,Income,"$25,000 - $34,999"
26228,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,31.3,31.3,683.0,,,,,"$35,000 - $49,999",,"(44.56744942400047, -120.15503132599969)",41,Income,"$35,000 - $49,999"
26229,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,26.3,26.3,664.0,,,,,"$50,000 - $74,999",,"(44.56744942400047, -120.15503132599969)",41,Income,"$50,000 - $74,999"
26230,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,25.3,25.3,1198.0,,,,,"$75,000 or greater",,"(44.56744942400047, -120.15503132599969)",41,Income,"$75,000 or greater"
26231,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,25.5,25.5,661.0,,,,,Data not reported,,"(44.56744942400047, -120.15503132599969)",41,Income,Data not reported
26232,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,28.4,28.4,4199.0,,,,,,Non-Hispanic White,"(44.56744942400047, -120.15503132599969)",41,Race/Ethnicity,Non-Hispanic White
26233,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Non-Hispanic Black,"(44.56744942400047, -120.15503132599969)",41,Race/Ethnicity,Non-Hispanic Black
26234,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,25.6,25.6,204.0,,,,,,Hispanic,"(44.56744942400047, -120.15503132599969)",41,Race/Ethnicity,Hispanic
26235,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,8.5,8.5,69.0,,,,,,Asian,"(44.56744942400047, -120.15503132599969)",41,Race/Ethnicity,Asian
26236,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Hawaiian/Pacific Islander,"(44.56744942400047, -120.15503132599969)",41,Race/Ethnicity,Hawaiian/Pacific Islander
26237,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,,,,,,,,,American Indian/Alaska Native,"(44.56744942400047, -120.15503132599969)",41,Race/Ethnicity,American Indian/Alaska Native
26238,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,26.6,26.6,267.0,,,,,,2 or more races,"(44.56744942400047, -120.15503132599969)",41,Race/Ethnicity,2 or more races
26239,2014,OR,Oregon,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Other,"(44.56744942400047, -120.15503132599969)",41,Race/Ethnicity,Other
26240,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,33.8,33.8,4919.0,Total,,,,,,"(44.56744942400047, -120.15503132599969)",41,Total,Total
26241,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,41.1,41.1,2147.0,,,,Male,,,"(44.56744942400047, -120.15503132599969)",41,Gender,Male
26242,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,26.4,26.4,2772.0,,,,Female,,,"(44.56744942400047, -120.15503132599969)",41,Gender,Female
26243,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,33.0,33.0,256.0,,,Less than high school,,,,"(44.56744942400047, -120.15503132599969)",41,Education,Less than high school
26244,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,34.8,34.8,1103.0,,,High school graduate,,,,"(44.56744942400047, -120.15503132599969)",41,Education,High school graduate
26245,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,33.4,33.4,1543.0,,,Some college or technical school,,,,"(44.56744942400047, -120.15503132599969)",41,Education,Some college or technical school
26246,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,33.9,33.9,2005.0,,,College graduate,,,,"(44.56744942400047, -120.15503132599969)",41,Education,College graduate
26247,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,30.5,30.5,416.0,,25 - 34,,,,,"(44.56744942400047, -120.15503132599969)",41,Age (years),25 - 34
26248,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,36.5,36.5,481.0,,35 - 44,,,,,"(44.56744942400047, -120.15503132599969)",41,Age (years),35 - 44
26249,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,36.8,36.8,726.0,,45 - 54,,,,,"(44.56744942400047, -120.15503132599969)",41,Age (years),45 - 54
26250,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,33.8,33.8,1084.0,,55 - 64,,,,,"(44.56744942400047, -120.15503132599969)",41,Age (years),55 - 64
26251,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,38.4,38.4,1956.0,,65 or older,,,,,"(44.56744942400047, -120.15503132599969)",41,Age (years),65 or older
26252,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,31.2,31.2,430.0,,,,,"Less than $15,000",,"(44.56744942400047, -120.15503132599969)",41,Income,"Less than $15,000"
26253,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,31.5,31.5,765.0,,,,,"$15,000 - $24,999",,"(44.56744942400047, -120.15503132599969)",41,Income,"$15,000 - $24,999"
26254,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,42.0,42.0,518.0,,,,,"$25,000 - $34,999",,"(44.56744942400047, -120.15503132599969)",41,Income,"$25,000 - $34,999"
26255,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,35.1,35.1,683.0,,,,,"$35,000 - $49,999",,"(44.56744942400047, -120.15503132599969)",41,Income,"$35,000 - $49,999"
26256,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,34.5,34.5,664.0,,,,,"$50,000 - $74,999",,"(44.56744942400047, -120.15503132599969)",41,Income,"$50,000 - $74,999"
26257,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,34.6,34.6,1198.0,,,,,"$75,000 or greater",,"(44.56744942400047, -120.15503132599969)",41,Income,"$75,000 or greater"
26258,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,28.7,28.7,661.0,,,,,Data not reported,,"(44.56744942400047, -120.15503132599969)",41,Income,Data not reported
26259,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,33.4,33.4,4199.0,,,,,,Non-Hispanic White,"(44.56744942400047, -120.15503132599969)",41,Race/Ethnicity,Non-Hispanic White
26260,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Non-Hispanic Black,"(44.56744942400047, -120.15503132599969)",41,Race/Ethnicity,Non-Hispanic Black
26261,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,40.4,40.4,204.0,,,,,,Hispanic,"(44.56744942400047, -120.15503132599969)",41,Race/Ethnicity,Hispanic
26262,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,23.1,23.1,69.0,,,,,,Asian,"(44.56744942400047, -120.15503132599969)",41,Race/Ethnicity,Asian
26263,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hawaiian/Pacific Islander,"(44.56744942400047, -120.15503132599969)",41,Race/Ethnicity,Hawaiian/Pacific Islander
26265,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,American Indian/Alaska Native,"(44.56744942400047, -120.15503132599969)",41,Race/Ethnicity,American Indian/Alaska Native
26266,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,37.2,37.2,267.0,,,,,,2 or more races,"(44.56744942400047, -120.15503132599969)",41,Race/Ethnicity,2 or more races
26267,2014,OR,Oregon,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(44.56744942400047, -120.15503132599969)",41,Race/Ethnicity,Other
26781,2014,PA,Pennsylvania,Percent of adults aged 18 years and older who have obesity,31.2,31.2,4387.0,,,,Male,,,"(40.79373015200048, -77.86070029399963)",42,Gender,Male
26884,2014,PA,Pennsylvania,Percent of adults aged 18 years and older who have obesity,30.2,30.2,10374.0,Total,,,,,,"(40.79373015200048, -77.86070029399963)",42,Total,Total
26885,2014,PA,Pennsylvania,Percent of adults aged 18 years and older who have obesity,29.1,29.1,5987.0,,,,Female,,,"(40.79373015200048, -77.86070029399963)",42,Gender,Female
26886,2014,PA,Pennsylvania,Percent of adults aged 18 years and older who have obesity,35.4,35.4,729.0,,,Less than high school,,,,"(40.79373015200048, -77.86070029399963)",42,Education,Less than high school
26887,2014,PA,Pennsylvania,Percent of adults aged 18 years and older who have obesity,34.3,34.3,3772.0,,,High school graduate,,,,"(40.79373015200048, -77.86070029399963)",42,Education,High school graduate
26888,2014,PA,Pennsylvania,Percent of adults aged 18 years and older who have obesity,30.9,30.9,2440.0,,,Some college or technical school,,,,"(40.79373015200048, -77.86070029399963)",42,Education,Some college or technical school
26889,2014,PA,Pennsylvania,Percent of adults aged 18 years and older who have obesity,21.1,21.1,3402.0,,,College graduate,,,,"(40.79373015200048, -77.86070029399963)",42,Education,College graduate
26890,2014,PA,Pennsylvania,Percent of adults aged 18 years and older who have obesity,17.2,17.2,463.0,,18 - 24,,,,,"(40.79373015200048, -77.86070029399963)",42,Age (years),18 - 24
26891,2014,PA,Pennsylvania,Percent of adults aged 18 years and older who have obesity,29.3,29.3,836.0,,25 - 34,,,,,"(40.79373015200048, -77.86070029399963)",42,Age (years),25 - 34
26892,2014,PA,Pennsylvania,Percent of adults aged 18 years and older who have obesity,34.8,34.8,1103.0,,35 - 44,,,,,"(40.79373015200048, -77.86070029399963)",42,Age (years),35 - 44
