,year,state,state_name,age_pc,Data_Value_Alt,Question,Sample_Size,Total,Age,GeoLocation,LocationID,StratificationCategory1,Stratification1
480,2016,SC,South Carolina,16.9,16.9,Percent of adults aged 18 years and older who have obesity,484.0,,18 - 24,"(33.998821303000454, -81.04537120699968)",45,Age (years),18 - 24
481,2016,SC,South Carolina,38.2,38.2,Percent of adults aged 18 years and older who have obesity,1007.0,,35 - 44,"(33.998821303000454, -81.04537120699968)",45,Age (years),35 - 44
482,2016,SC,South Carolina,41.7,41.7,Percent of adults aged 18 years and older who have obesity,1605.0,,45 - 54,"(33.998821303000454, -81.04537120699968)",45,Age (years),45 - 54
483,2016,SC,South Carolina,34.4,34.4,Percent of adults aged 18 years and older who have obesity,2289.0,,55 - 64,"(33.998821303000454, -81.04537120699968)",45,Age (years),55 - 64
484,2016,SC,South Carolina,28.7,28.7,Percent of adults aged 18 years and older who have obesity,4262.0,,65 or older,"(33.998821303000454, -81.04537120699968)",45,Age (years),65 or older
485,2016,SD,South Dakota,15.0,15.0,Percent of adults aged 18 years and older who have obesity,268.0,,18 - 24,"(44.353130053000484, -100.3735306369997)",46,Age (years),18 - 24
486,2016,SD,South Dakota,38.6,38.6,Percent of adults aged 18 years and older who have obesity,603.0,,35 - 44,"(44.353130053000484, -100.3735306369997)",46,Age (years),35 - 44
487,2016,SD,South Dakota,35.0,35.0,Percent of adults aged 18 years and older who have obesity,809.0,,45 - 54,"(44.353130053000484, -100.3735306369997)",46,Age (years),45 - 54
488,2016,SD,South Dakota,34.2,34.2,Percent of adults aged 18 years and older who have obesity,1215.0,,55 - 64,"(44.353130053000484, -100.3735306369997)",46,Age (years),55 - 64
489,2016,SD,South Dakota,27.3,27.3,Percent of adults aged 18 years and older who have obesity,1971.0,,65 or older,"(44.353130053000484, -100.3735306369997)",46,Age (years),65 or older
490,2016,TN,Tennessee,22.5,22.5,Percent of adults aged 18 years and older who have obesity,343.0,,18 - 24,"(35.68094058000048, -85.77449091399967)",47,Age (years),18 - 24
491,2016,TN,Tennessee,41.3,41.3,Percent of adults aged 18 years and older who have obesity,593.0,,35 - 44,"(35.68094058000048, -85.77449091399967)",47,Age (years),35 - 44
492,2016,TN,Tennessee,39.3,39.3,Percent of adults aged 18 years and older who have obesity,948.0,,45 - 54,"(35.68094058000048, -85.77449091399967)",47,Age (years),45 - 54
493,2016,TN,Tennessee,40.7,40.7,Percent of adults aged 18 years and older who have obesity,1242.0,,55 - 64,"(35.68094058000048, -85.77449091399967)",47,Age (years),55 - 64
494,2016,TN,Tennessee,28.6,28.6,Percent of adults aged 18 years and older who have obesity,1969.0,,65 or older,"(35.68094058000048, -85.77449091399967)",47,Age (years),65 or older
495,2016,TX,Texas,23.9,23.9,Percent of adults aged 18 years and older who have obesity,518.0,,18 - 24,"(31.827240407000488, -99.42677020599967)",48,Age (years),18 - 24
496,2016,TX,Texas,38.0,38.0,Percent of adults aged 18 years and older who have obesity,1185.0,,35 - 44,"(31.827240407000488, -99.42677020599967)",48,Age (years),35 - 44
497,2016,TX,Texas,38.7,38.7,Percent of adults aged 18 years and older who have obesity,1533.0,,45 - 54,"(31.827240407000488, -99.42677020599967)",48,Age (years),45 - 54
498,2016,TX,Texas,39.2,39.2,Percent of adults aged 18 years and older who have obesity,2126.0,,55 - 64,"(31.827240407000488, -99.42677020599967)",48,Age (years),55 - 64
499,2016,TX,Texas,30.0,30.0,Percent of adults aged 18 years and older who have obesity,4329.0,,65 or older,"(31.827240407000488, -99.42677020599967)",48,Age (years),65 or older
500,2016,UT,Utah,8.9,8.9,Percent of adults aged 18 years and older who have obesity,813.0,,18 - 24,"(39.360700171000474, -111.58713063499971)",49,Age (years),18 - 24
501,2016,UT,Utah,29.0,29.0,Percent of adults aged 18 years and older who have obesity,1681.0,,35 - 44,"(39.360700171000474, -111.58713063499971)",49,Age (years),35 - 44
502,2016,UT,Utah,31.7,31.7,Percent of adults aged 18 years and older who have obesity,1509.0,,45 - 54,"(39.360700171000474, -111.58713063499971)",49,Age (years),45 - 54
503,2016,UT,Utah,34.5,34.5,Percent of adults aged 18 years and older who have obesity,1826.0,,55 - 64,"(39.360700171000474, -111.58713063499971)",49,Age (years),55 - 64
504,2016,UT,Utah,26.8,26.8,Percent of adults aged 18 years and older who have obesity,2947.0,,65 or older,"(39.360700171000474, -111.58713063499971)",49,Age (years),65 or older
505,2016,VT,Vermont,18.7,18.7,Percent of adults aged 18 years and older who have obesity,266.0,,18 - 24,"(43.62538123900049, -72.51764079099962)",50,Age (years),18 - 24
506,2016,VT,Vermont,30.7,30.7,Percent of adults aged 18 years and older who have obesity,650.0,,35 - 44,"(43.62538123900049, -72.51764079099962)",50,Age (years),35 - 44
507,2016,VT,Vermont,31.1,31.1,Percent of adults aged 18 years and older who have obesity,1029.0,,45 - 54,"(43.62538123900049, -72.51764079099962)",50,Age (years),45 - 54
508,2016,VT,Vermont,30.1,30.1,Percent of adults aged 18 years and older who have obesity,1549.0,,55 - 64,"(43.62538123900049, -72.51764079099962)",50,Age (years),55 - 64
509,2016,VT,Vermont,25.9,25.9,Percent of adults aged 18 years and older who have obesity,2061.0,,65 or older,"(43.62538123900049, -72.51764079099962)",50,Age (years),65 or older
510,2016,VA,Virginia,18.2,18.2,Percent of adults aged 18 years and older who have obesity,498.0,,18 - 24,"(37.54268067400045, -78.45789046299967)",51,Age (years),18 - 24
511,2016,VA,Virginia,29.4,29.4,Percent of adults aged 18 years and older who have obesity,951.0,,35 - 44,"(37.54268067400045, -78.45789046299967)",51,Age (years),35 - 44
512,2016,VA,Virginia,36.9,36.9,Percent of adults aged 18 years and older who have obesity,1420.0,,45 - 54,"(37.54268067400045, -78.45789046299967)",51,Age (years),45 - 54
513,2016,VA,Virginia,33.1,33.1,Percent of adults aged 18 years and older who have obesity,1807.0,,55 - 64,"(37.54268067400045, -78.45789046299967)",51,Age (years),55 - 64
514,2016,VA,Virginia,27.8,27.8,Percent of adults aged 18 years and older who have obesity,2722.0,,65 or older,"(37.54268067400045, -78.45789046299967)",51,Age (years),65 or older
515,2016,WA,Washington,16.4,16.4,Percent of adults aged 18 years and older who have obesity,699.0,,18 - 24,"(47.52227862900048, -120.47001078999972)",53,Age (years),18 - 24
516,2016,WA,Washington,32.2,32.2,Percent of adults aged 18 years and older who have obesity,1502.0,,35 - 44,"(47.52227862900048, -120.47001078999972)",53,Age (years),35 - 44
517,2016,WA,Washington,32.9,32.9,Percent of adults aged 18 years and older who have obesity,1924.0,,45 - 54,"(47.52227862900048, -120.47001078999972)",53,Age (years),45 - 54
518,2016,WA,Washington,31.4,31.4,Percent of adults aged 18 years and older who have obesity,2775.0,,55 - 64,"(47.52227862900048, -120.47001078999972)",53,Age (years),55 - 64
519,2016,WA,Washington,28.3,28.3,Percent of adults aged 18 years and older who have obesity,4758.0,,65 or older,"(47.52227862900048, -120.47001078999972)",53,Age (years),65 or older
520,2016,WV,West Virginia,26.0,26.0,Percent of adults aged 18 years and older who have obesity,333.0,,18 - 24,"(38.66551020200046, -80.71264013499967)",54,Age (years),18 - 24
521,2016,WV,West Virginia,40.8,40.8,Percent of adults aged 18 years and older who have obesity,845.0,,35 - 44,"(38.66551020200046, -80.71264013499967)",54,Age (years),35 - 44
522,2016,WV,West Virginia,46.3,46.3,Percent of adults aged 18 years and older who have obesity,1118.0,,45 - 54,"(38.66551020200046, -80.71264013499967)",54,Age (years),45 - 54
523,2016,WV,West Virginia,43.2,43.2,Percent of adults aged 18 years and older who have obesity,1563.0,,55 - 64,"(38.66551020200046, -80.71264013499967)",54,Age (years),55 - 64
524,2016,WV,West Virginia,32.4,32.4,Percent of adults aged 18 years and older who have obesity,2072.0,,65 or older,"(38.66551020200046, -80.71264013499967)",54,Age (years),65 or older
525,2016,WI,Wisconsin,14.8,14.8,Percent of adults aged 18 years and older who have obesity,280.0,,18 - 24,"(44.39319117400049, -89.81637074199966)",55,Age (years),18 - 24
526,2016,WI,Wisconsin,35.5,35.5,Percent of adults aged 18 years and older who have obesity,523.0,,35 - 44,"(44.39319117400049, -89.81637074199966)",55,Age (years),35 - 44
527,2016,WI,Wisconsin,31.3,31.3,Percent of adults aged 18 years and older who have obesity,762.0,,45 - 54,"(44.39319117400049, -89.81637074199966)",55,Age (years),45 - 54
528,2016,WI,Wisconsin,35.9,35.9,Percent of adults aged 18 years and older who have obesity,1129.0,,55 - 64,"(44.39319117400049, -89.81637074199966)",55,Age (years),55 - 64
529,2016,WI,Wisconsin,34.6,34.6,Percent of adults aged 18 years and older who have obesity,1623.0,,65 or older,"(44.39319117400049, -89.81637074199966)",55,Age (years),65 or older
530,2016,WY,Wyoming,16.0,16.0,Percent of adults aged 18 years and older who have obesity,141.0,,18 - 24,"(43.23554134300048, -108.10983035299967)",56,Age (years),18 - 24
531,2016,WY,Wyoming,37.0,37.0,Percent of adults aged 18 years and older who have obesity,433.0,,35 - 44,"(43.23554134300048, -108.10983035299967)",56,Age (years),35 - 44
532,2016,WY,Wyoming,34.9,34.9,Percent of adults aged 18 years and older who have obesity,546.0,,45 - 54,"(43.23554134300048, -108.10983035299967)",56,Age (years),45 - 54
533,2016,WY,Wyoming,30.1,30.1,Percent of adults aged 18 years and older who have obesity,1062.0,,55 - 64,"(43.23554134300048, -108.10983035299967)",56,Age (years),55 - 64
534,2016,WY,Wyoming,25.8,25.8,Percent of adults aged 18 years and older who have obesity,1724.0,,65 or older,"(43.23554134300048, -108.10983035299967)",56,Age (years),65 or older
535,2016,GU,Guam,18.2,18.2,Percent of adults aged 18 years and older who have obesity,137.0,,18 - 24,"(13.444304, 144.793731)",66,Age (years),18 - 24
536,2016,GU,Guam,32.8,32.8,Percent of adults aged 18 years and older who have obesity,257.0,,35 - 44,"(13.444304, 144.793731)",66,Age (years),35 - 44
537,2016,GU,Guam,32.2,32.2,Percent of adults aged 18 years and older who have obesity,312.0,,45 - 54,"(13.444304, 144.793731)",66,Age (years),45 - 54
538,2016,GU,Guam,26.9,26.9,Percent of adults aged 18 years and older who have obesity,279.0,,55 - 64,"(13.444304, 144.793731)",66,Age (years),55 - 64
539,2016,GU,Guam,24.3,24.3,Percent of adults aged 18 years and older who have obesity,268.0,,65 or older,"(13.444304, 144.793731)",66,Age (years),65 or older
540,2016,PR,Puerto Rico,18.3,18.3,Percent of adults aged 18 years and older who have obesity,370.0,,18 - 24,"(18.220833, -66.590149)",72,Age (years),18 - 24
541,2016,PR,Puerto Rico,33.8,33.8,Percent of adults aged 18 years and older who have obesity,701.0,,35 - 44,"(18.220833, -66.590149)",72,Age (years),35 - 44
542,2016,PR,Puerto Rico,38.8,38.8,Percent of adults aged 18 years and older who have obesity,888.0,,45 - 54,"(18.220833, -66.590149)",72,Age (years),45 - 54
543,2016,PR,Puerto Rico,36.7,36.7,Percent of adults aged 18 years and older who have obesity,1054.0,,55 - 64,"(18.220833, -66.590149)",72,Age (years),55 - 64
544,2016,PR,Puerto Rico,25.0,25.0,Percent of adults aged 18 years and older who have obesity,1898.0,,65 or older,"(18.220833, -66.590149)",72,Age (years),65 or older
545,2016,VI,Virgin Islands,15.5,15.5,Percent of adults aged 18 years and older who have obesity,50.0,,18 - 24,"(18.335765, -64.896335)",78,Age (years),18 - 24
546,2016,VI,Virgin Islands,39.8,39.8,Percent of adults aged 18 years and older who have obesity,91.0,,35 - 44,"(18.335765, -64.896335)",78,Age (years),35 - 44
547,2016,VI,Virgin Islands,41.4,41.4,Percent of adults aged 18 years and older who have obesity,217.0,,45 - 54,"(18.335765, -64.896335)",78,Age (years),45 - 54
548,2016,VI,Virgin Islands,33.2,33.2,Percent of adults aged 18 years and older who have obesity,306.0,,55 - 64,"(18.335765, -64.896335)",78,Age (years),55 - 64
549,2016,VI,Virgin Islands,19.3,19.3,Percent of adults aged 18 years and older who have obesity,436.0,,65 or older,"(18.335765, -64.896335)",78,Age (years),65 or older
