,Address,City,Latitude,Longitude,State,Restaurant
2193,101 W Telegraph Rd,Bellingham,48.7839,-122.4872,WA,McDonald's
2194,9408 Old Highway 99 North Rd,Burlington,48.50922,-122.33873,WA,Jack In The Box
2195,610 S Burlington Blvd,Burlington,48.4713,-122.3352,WA,Jack In The Box
2196,1560 S Burlington Blvd,Burlington,48.4557,-122.3353,WA,Wendy's
2197,1079 E Stuart Dr,Galax,36.686069,-80.886661,VA,Taco Bell
2198,953 E Stuart Dr,Galax,36.681278000000006,-80.89459599999999,VA,McDonald's
2199,506 E Stuart Dr,Galax,36.671820000000004,-80.91769000000001,VA,Wendy's
2200,1122 E Stuart Dr,Galax,36.6906,-80.8825,VA,KFC
2201,1120 East Stuart Drive,Galax,36.690203000000004,-80.88299,VA,Arby's
2202,4505 Market St,Wilmington,34.243497999999995,-77.88874799999999,NC,Bojangles' Famous Chicken 'n Biscuits
2203,2208 S Santa Fe Ave,Chanute,37.65786,-95.45206,KS,Subway
2204,168 N 3rd St,Laramie,41.31364,-105.59374,WY,Subway
2205,1700 E Grand Ave,Laramie,41.3098,-105.5747,WY,Subway
2206,397 Highway 65 S,Dumas,33.88344,-91.48334,AR,Subway
2207,7777 Burlington Pike,Florence,38.99941,-84.64447,KY,Subway
2208,191 Route 7 S,Milton,44.625840000000004,-73.11798,VT,Subway
2209,400 S Buchanan St,Edwardsville,38.807451,-89.95148,IL,Dairy Queen
2210,1117 Brentway Ave,Williamston,35.83722,-77.06609,NC,Dairy Queen
2211,901 Court St,Beatrice,40.265845,-96.742699,NE,Dairy Queen
2212,3076 S Clark St,Mexico,39.157575,-91.886431,MO,Dairy Queen
2213,214 S Main St,Morton,40.60897,-89.46248,IL,Dairy Queen
2214,1601 Sandy Hollow Rd,Rockford,42.223428000000006,-89.07210500000001,IL,Dairy Queen
2215,203 Kanawha Ave,Rainelle,37.9687,80.770139,WV,Dairy Queen
2216,901 Jensen Highway,Hot Springs,43.42242,103.46361999999999,SD,Dairy Queen
2217,117 NE 2nd St,Madison,44.00705574,97.11372035,SD,Dairy Queen
2218,11800 Burlington Rd,Kenosha,42.614927,87.950204,WI,Dairy Queen
2219,4200 Mormon Coulee Rd,La Crosse,43.76990875,91.21469807,WI,Dairy Queen
2222,7984 Brewerton Rd,Cicero,43.156757,76.121605,NY,Dairy Queen
2223,1211 S 1st St,Clayton,36.44031,-103.177512,NM,Dairy Queen
2224,108 Cities Of Gold Rd,Santa Fe,35.87877,-106.00889,NM,Dairy Queen
2225,2000 W Ranch Rd 1431,Kingsland,30.66154246,98.44620227,TX,Dairy Queen
2226,2909 E 10th St,Jeffersonville,38.313204,85.702012,IN,Dairy Queen
2227,33500 SW Chinook Plaza,Scappoose,45.75166,122.8783,OR,Dairy Queen
2228,1129 S Washington St,Millersburg,40.5406,-81.9152,OH,Dairy Queen
2229,1219 US Hwy 127 S,Frankfort,38.172834,84.89815,KY,Dairy Queen
2230,500 E 7th St,Galena,37.074888,-94.634943,KS,Dairy Queen
2231,610 Knox St,Barbourville,36.868728999999995,83.88079300000001,KY,Dairy Queen
2232,2430 Nashville Rd,Bowling Green,36.9601,-86.46885,KY,Dairy Queen
2233,16563 Lincoln Hwy,Breezewood,40.000370000000004,-78.23415,PA,Dairy Queen
2234,19742 Old Highway 99 SW,Rochester,46.801624,123.01236100000001,WA,Dairy Queen
2235,801 Volvo Pkwy Ste 102,Chesapeake,36.76721,-76.2287,VA,Pizza Hut
2236,303 Main St,Blackstone,37.0835,-77.9964,VA,McDonald's
2237,8915 Route 6n,Albion,41.91086,-80.44731999999999,PA,Cherry Hill Drive-In Ice Cream
2238,1881 Candler Rd,Decatur,33.73573,-84.28676999999999,GA,Captain D's Seafood
2239,1517 Camp Jackson Rd,East Saint Louis,38.554575,-90.16763,IL,Captain D's Seafood
2240,301 Vineville St,Fort Valley,32.55883,-83.88626,GA,Captain D's Seafood
2241,1284 Decatur Hwy,Gardendale,33.656797999999995,-86.812118,AL,Captain D's Seafood
2242,1100 Wayne Road,Savannah,35.225088,-88.243742,TN,Taco Bell
2243,275 Railroad St Route 5,Saint Johnsbury,44.4166,-72.0165,VT,McDonald's
2244,4125 Lemay Ferry Rd,Saint Louis,38.50607,-90.33005,MO,Chick-Fil-A
2245,4071 Union Rd,Saint Louis,38.508,-90.3333,MO,KFC
2247,2411 Mountain City Hwy,Elko,40.83736,-115.79098,NV,Arby's
2248,5000 N Sunland Gin Rd,Eloy,32.80644,-111.67213000000001,AZ,Arby's
2249,11716 Old Glenn Hwy,Eagle River,61.3262,-149.5718,AK,Arby's
2250,1015 S Main St,Kingfisher,35.850640000000006,-97.93226,OK,KFC
2251,504 E Lincoln,Owensville,38.3448,-91.4939,MO,McDonald's
2252,849 S Mill St,Pryor,36.293240000000004,-95.32363000000001,OK,McDonald's
2253,527 East Industry Drive,Oxford,36.2984,-78.5848,NC,Taco Bell
2254,706 Ste Geneviewe Drive,Sainte Genevieve,37.9677,-90.0494,MO,McDonald's
2255,6517 Harrison Ave,Cincinnati,39.1928,-84.65971,OH,White Castle
2256,2211 W Wellesley Avenue,Spokane,47.7003,-117.4436,WA,McDonald's
2257,923 W North Bend Rd,Cincinnati,39.201,-84.5213,OH,White Castle
2258,8505 Winton Rd,Cincinnati,39.222,-84.5179,OH,KFC
2259,474 Interstate 45 N,Fairfield,31.713239,-96.178399,TX,Taco Bell
2260,1105 E Hwy 186,Raymondville,26.4824,-97.7683,TX,McDonald's
2261,760 Campbell St,Baker City,44.78203,-117.81508999999998,OR,McDonald's
2262,800 Montauk Hwy 22,Shirley,40.8004,-72.8748,NY,KFC
2263,704 S Main St,Salem,37.6381,-91.535,MO,KFC
2264,500 Highway 32 East,Salem,37.6362,-91.5319,MO,SONIC Drive-In
2265,113 Northampton St,Easthampton,42.278665999999994,-72.671148,MA,Burger King
2266,3055 Forni Rd,Placerville,38.72063,-120.832705,CA,In-N-Out Burger
2267,14820 Griffin Rd,Fort Lauderdale,26.062749,-80.346627,FL,Burger King
2268,2881 Zinfandel Dr,Rancho Cordova,38.594428,-121.28764199999999,CA,Burger King
2269,137 Main St,Kingston,41.9877,-70.7158,MA,Burger King
2270,12425 116th Ave NE,Kirkland,47.7119,-122.18700000000001,WA,Burger King
2271,615 N Watt Rd,Knoxville,35.873979999999996,-84.23658,TN,Burger King
2272,1699 Ne 123rd St,Miami,25.8895,-80.1648,FL,Flip Burger Bar
2273,312 W Cedar St,Rawlins,41.788000000000004,-107.238,WY,Domino's Pizza
2274,6599 Highway 431 S,Owens Cross Roads,34.66075,-86.48331999999999,AL,Chick-Fil-A
2275,2273 S Vista Ave,Boise,43.58201,-116.21433,ID,Domino's Pizza
2276,181 W Merrick Rd,Valley Stream,40.666708,-73.704689,NY,Burger King
2277,2934 E Greenhurst Rd Ste G,Nampa,43.54698,-116.53378000000001,ID,Domino's Pizza
2278,1835 Washington St,Hanover,42.147511,-70.845478,MA,Burger King
2279,70 Airport Rd,Hartford,41.738144,-72.66816,CT,Burger King
2280,120 Meridian Dr,New Richmond,45.10765,-92.53687,WI,Burger King
2281,10894 New Haven Rd,Harrison,39.25871,-84.79956899999999,OH,Burger King
2282,100 33rd St W,Hastings,44.715610999999996,-92.84660699999999,MN,Burger King
2283,1010 Union St,Bangor,44.81566,-68.80779,ME,Burger King
2284,3801 SE Adams Rd,Bartlesville,36.74472,-95.93437,OK,Burger King
2286,1240 Broadway,Placerville,38.730971999999994,-120.78613700000001,CA,Taco Bell
2287,1824 Prairie View Rd,Platte City,39.3546,-94.76436,MO,Taco Bell
2288,7903 Granger Rd,Cleveland,41.4145,-81.6317,OH,Burger King
2289,22740 Lorain Rd,Cleveland,41.4383,-81.8725,OH,Burger King
2290,16511 Harvard Ave,Cleveland,41.4501,-81.5645,OH,Burger King
2291,390 Edgewood Rd NW,Cedar Rapids,41.975671999999996,-91.71593100000001,IA,Burger King
2292,2247 Lincolnway,Clinton,41.815540000000006,-90.23806,IA,Burger King
2293,275 S Charles G Seivers Blvd,Clinton,36.09612,-84.1362,TN,Burger King
2294,2022 Belt Line Rd,Collinsville,38.68697,-90.00766,IL,Burger King
2295,375 S Academy Blvd,Colorado Springs,38.825865,-104.75736500000001,CO,Burger King
2296,125 68th Ave S,Coopersville,43.057971,-85.956802,MI,Burger King
2297,2990 N Powers Blvd,Colorado Springs,38.8749,-104.7207,CO,Burger King
2298,499 N Main St,Columbia City,41.16565,-85.48755,IN,Burger King
2299,888 West Highway 99,Corning,39.927240000000005,-122.19791399999998,CA,Burger King
2300,3705 E Woodmen Rd,Colorado Springs,38.937271,-104.759079,CO,Burger King
2301,2001 E Clevland Mall,Shelby,35.2684,-81.4853,NC,McDonald's
2302,817 W 5th Ave,Columbus,39.98745,-83.02792,OH,Burger King
2303,1991 Western Ave,Albany,42.6964,-73.8824,NY,Burger King
2304,747 Hoosick Rd,Troy,42.745754999999996,-73.642168,NY,Burger King
2305,1174 Mount Cobb Rd,Lake Ariel,41.408997,-75.50695,PA,Burger King
2306,1155 S Lapeer Rd,Lake Orion,42.765214,-83.240999,MI,Burger King
2307,642 S Rand Rd,Lake Zurich,42.1885,-88.103,IL,Burger King
2308,5720 S Transit Rd,Lockport,43.147234999999995,-78.698348,NY,Burger King
2309,5901 100th St SW,Lakewood,47.1668,-122.5159,WA,Burger King
2310,7398 NE Butler St,Hillsboro,45.53736,-122.90057,OR,Burger King
2311,368 E Makaala St Unit A,Hilo,19.698786,-155.06082,HI,Burger King
2315,4285 Bells Ferry Rd NW,Kennesaw,34.055609999999994,-84.5573,GA,Burger King
2316,22442 84th Ave S,Kent,47.400917,-122.22786599999999,WA,Burger King
2317,1240 W Meeker St,Kent,47.38133,-122.24926,WA,Burger King
2318,1804 1st St,Kennett,36.236798,-90.035942,MO,Burger King
2319,1034 US Highway 211 W,Luray,38.6622,-78.49155,VA,Burger King
2320,2449 7th Ave,Marion,42.033264,-91.58635500000001,IA,Burger King
2321,3515 Tiffin Ave,Sandusky,41.4206,-82.7567,OH,Greyhound
2322,619 Dick Rd,Depew,42.918941,-78.73733100000001,NY,Burger King
2323,7404 Nieman Rd,Shawnee,38.9949,-94.7145,KS,Church's Chicken
2324,5105 Industrial Boulevard,Minneapolis,44.86359,-93.35334,MN,Burger King
2325,9777 Wayne Rd,Romulus,42.233059999999995,-83.38503,MI,McDonald's
2327,316 Philadelphia St,Covington,39.086822,-84.519601,KY,Burger King
2328,428 E 13th St,Crete,40.625243,-96.957562,NE,Burger King
2329,1137 N Main St,Crown Point,41.431926000000004,-87.36445400000001,IN,Burger King
2330,3092 Ross Clark Cir,Dothan,31.228040000000004,-85.43136,AL,Burger King
2331,191 12th Ave NE,Norman,35.21971,-97.423433,OK,Burger King
2332,2561 W Main St,Norristown,40.14181,-75.389151,PA,Burger King
2333,4371 Portage St NW,North Canton,40.88142,-81.42912,OH,Burger King
2334,535 Indian Boundary Rd,Chesterton,41.617290000000004,-87.04294,IN,Burger King
2335,1130 N Main St,Monmouth,40.92425,-90.64808000000001,IL,Burger King
2336,730 N Walnut St,Mount Carmel,38.41316,-87.76726,IL,Burger King
2337,915 E Main St,Mount Joy,40.109759999999994,-76.48087,PA,Burger King
2338,1275 Hamilton Lebanon Rd E,Monroe,39.44426,-84.38155,OH,Burger King
2339,1701 Douglas Ave,Brewton,31.1351,-87.06881,AL,Burger King
2340,165 Pearl St,Braintree,42.202827,-70.99956999999999,MA,Burger King
2341,955 W Hermosa St,Lindsay,36.20409,-119.10427,CA,Burger King
2342,46402 Middle Ridge Rd,Amherst,41.379787,-82.223,OH,Burger King
2343,1818 Quintard Ave,Anniston,33.66823,-85.8273,AL,Burger King
2344,6908 Kimball Dr,Gig Harbor,47.3218,-122.5881,WA,Burger King
2345,115 Golden Isles Plaza,Brunswick,31.21315,-81.49214,GA,Burger King
2346,1816 Patrick Dr,Burlington,39.019518,-84.695796,KY,Burger King
2347,14251 Nicollet Ave,Burnsville,44.74493,-93.27911999999999,MN,Burger King
2348,5725 Heisley Rd,Mentor,41.715070000000004,-81.29964,OH,Burger King
2349,544 Main St E,Menomonie,44.876000000000005,-91.92373,WI,Burger King
2350,2820 Pine St,Arkadelphia,34.121122,-93.084261,AR,Burger King
2351,1840 S Ohio St,Martinsville,39.40988,-86.42362,IN,Burger King
2352,20318 77th Ave NE,Arlington,48.180581,-122.126926,WA,Burger King
2353,1101 N Beale Rd,Marysville,39.1262,-121.5761,CA,Burger King
2354,590 Roosevelt Rd,Glen Ellyn,41.8597,-88.0634,IL,Burger King
2355,122 Lake Shore Dr E,Ashland,46.59247,-90.88282,WI,Burger King
2356,7209 N 23rd St,Mcallen,26.269890000000004,-98.23499,TX,Burger King
2357,222 Hammond Dr,Atlanta,33.9194,-84.3798,GA,Burger King
2358,1985 E Brooks Rd,Memphis,35.060340000000004,-89.99767,TN,Burger King
2359,1784 Clarkson Rd,Chesterfield,38.64121,-90.56784,MO,Noodles & Company
2360,217 Washington Ave,Endicott,42.099313,-76.04791,NY,Wendy's
2361,170 5Th Ave,Owego,42.113808,-76.2528,NY,Wendy's
2362,101 McCauley Dr,Uhrichsville,40.4108,-81.3488,OH,McDonald's
2363,23400 Telegraph Rd,Flat Rock,42.13495,-83.268372,MI,Burger King
2364,515 East Main Street,Biscoe,35.361,-79.7701,NC,Bojangles' Famous Chicken 'n Biscuits
2365,32704 Grand River Ave,Farmington,42.4621,-83.369866,MI,Burger King
2366,235 W 5th St,Eureka,38.506871999999994,-90.631156,MO,Burger King
2367,360 Blue Lakes Blvd N,Twin Falls,42.568290000000005,-114.46019,ID,Burger King
2368,171 Iron Point Rd,Folsom,38.64293,-121.19068999999999,CA,Burger King
2369,700 Mcmeans Ave,Bay Minette,30.884432,-87.787837,AL,Burger King
2370,501 N 6th St,Beatrice,40.27097,-96.74727,NE,Burger King
2371,3999 N US Highway 31 S,Traverse City,44.7442,-85.64093000000001,MI,Burger King
2372,2 Front St,Troy,38.98679,-90.97617,MO,Burger King
2373,4 Warrensville Rd,Bedford,41.39332,-81.53653,OH,Burger King
2374,1800 SW 10th Ave,Topeka,39.05168,-95.69946,KS,Burger King
2375,45 Fairfield Ave,Bellevue,39.102393,-84.487981,KY,Burger King
2376,701 W Riverside Dr,Parker,34.15143,-114.28641999999999,AZ,Burger King
2377,2901 Court St,Pekin,40.55092,-89.60781,IL,Burger King
2378,1030 N Tuscarawas Ave,Dover,40.5264,-81.48899999999999,OH,KFC
2379,1495 Blowing Rock Rd,Boone,36.20183,-81.66207,NC,Arby's
2380,1016 Blowing Rock Rd,Boone,36.2053,-81.6694,NC,Wendy's
2381,1457 South St,Wheatland,42.05127,-104.96131000000001,WY,Taco John's
2384,1093 Blowing Rock Rd,Boone,36.204913,-81.66803,NC,Taco Bell
2385,610 Blowing Rock Rd,Boone,36.2096,-81.6741,NC,Hardee's
2386,1064 Blowing Rock,Boone,36.204747999999995,-81.668966,NC,Bojangles' Famous Chicken 'n Biscuits
2387,896 Blowing Rock Rd,Boone,36.20624,-81.67109,NC,McDonald's
2388,211 E Milwaukee Ave,Storm Lake,42.64782,-95.19806,IA,Taco John's
2389,1213 Gilmore Ave,Winona,44.04692,-91.66883,MN,Taco John's
2390,718 Canton Rd NW,Carrollton,40.58242,-81.09161,OH,McDonald's
2391,17 E 20th St,Dubuque,42.51148,-90.66971,IA,Taco John's
2392,2949 5th Ave S,Fort Dodge,42.50091,-94.15632,IA,Taco John's
2393,225 W 4th Ave,Holdrege,40.4376,-99.38308,NE,Taco John's
2394,729 S Burlington Ave,Hastings,40.57608,-98.3921,NE,Taco John's
2395,1103 N Jefferson Way,Indianola,41.370470000000005,-93.55883,IA,Taco John's
2396,1211 Jackson St,La Crosse,43.801421000000005,-91.239416,WI,Taco John's
2397,401 Erie Blvd W,Rome,43.2129,-75.4652,NY,Wendy's
2398,701 Highway 12 E,Starkville,33.4529,-88.8334,AL,Chick-Fil-A
2399,1434 E 10th St,Jeffersonville,38.288292999999996,-85.729192,IN,Burger King
2400,101 N Range Line Rd,Joplin,37.090824,-94.4743,MO,Burger King
2401,1911 Armour Rd,Kansas City,39.14532,-94.55796,MO,Burger King
2402,4400 SE 29th St,Oklahoma City,35.43469,-97.438792,OK,Burger King
2404,7150 Leetsdale Dr Unit H,Denver,39.69838,-104.90427,CO,Burger King
2405,3000 E University Ave,Des Moines,41.600965,-93.558038,IA,Burger King
2406,4801 NE 14th St,Des Moines,41.647845000000004,-93.600072,IA,Burger King
2407,6618 19th St W,Tacoma,47.242757,-122.52530900000001,WA,Taco Time
2408,807 Highway South,Page,36.90777,-111.48161,AZ,Burger King
2409,13840 Grove Dr,Osseo,45.1042,-93.4552,MN,Burger King
2410,215 N Davis Ave,Cleveland,33.745870000000004,-90.71591,MS,Burger King
2411,855 Oro Dam Blvd E,Oroville,39.4996,-121.5655,CA,Burger King
2412,1003 Highway 21 South,Oxford,33.602509999999995,-85.83377,AL,Burger King
2413,2944 W Parrish Ave,Owensboro,37.756923,-87.149467,KY,Burger King
2414,4958 State Route 23,Oneonta,42.4472,-75.05,NY,McDonald's
2415,547 W Commerce St,Brownwood,31.729456,-98.985878,TX,Taco Bell
2416,235 Highway 47 E,Troy,38.98683,-90.96775,MO,Taco Bell
2417,600 S Gloster St,Tupelo,34.248470000000005,-88.716753,MS,Taco Bell
2418,2700 Geer Rd,Turlock,37.517720000000004,-120.84834,CA,Taco Bell
2419,2807 Cleveland Blvd,Caldwell,43.64908,-116.6672,ID,Taco Bell
2420,1199 N Saint Augustine Rd,Valdosta,30.842209999999998,-83.32427,GA,Taco Bell
2421,135 S Chauncey Ave Ste 2H,West Lafayette,40.42317,-86.90786,IN,Taco Bell
2423,425C N Davis Ave,Cleveland,33.75016,-90.71587,MS,Domino's Pizza
2424,1139 W Pearce Blvd,Wentzville,38.811769,-90.871981,MO,Taco Bell
2425,17971 SW McEwan Rd,Portland,45.394334,-122.747032,OR,Burger King
2426,3830 SE 82nd Ave,Portland,45.494471000000004,-122.578286,OR,Burger King
2427,6 Taunton St,Plainville,42.009583,-71.30556,MA,Burger King
2429,759 S 10th St,Williamsburg,36.72547,-84.16553,KY,Taco Bell
2430,1837 E 3rd St,Williamsport,41.24955,-76.96618000000001,PA,Taco Bell
2431,1319 Bench Rd,Pocatello,42.899077,-112.433434,ID,Burger King
2432,2900 Brownsville Rd,Pittsburgh,40.382569000000004,-79.97703800000001,PA,Burger King
2433,47 Kinman Ln,Carrollton,38.65218,-85.12558,KY,Taco Bell
2434,2510 E Cedar St,Rawlins,41.79125,-107.20923,WY,Burger King
2435,108 9th Avenue Cir S,Princeton,45.5526,-93.58688000000001,MN,Burger King
2436,84 Main St,Cassville,36.6744,-93.8714,MO,Taco Bell
2437,6023 University Ave,Cedar Falls,42.51238,-92.43069,IA,Taco Bell
2438,4400 Central Pl,Fairfield,38.22268,-122.1264,CA,McDonald's
2439,2792 North Highway 18,Fort Stockton,30.908125,-102.8841,TX,Burger King
2440,1079 N Morton St,Franklin,39.49126,-86.06367,IN,Burger King
2441,150 W Washington,Freeland,43.52505,-84.12482,MI,Burger King
2442,412 South St,Front Royal,38.91186,-78.18786999999999,VA,Burger King
2443,4805 Avenue O,Fort Madison,40.624002000000004,-91.37439300000001,IA,Burger King
2444,230 W Bridge St,Oswego,43.453915,-76.52606999999999,NY,McDonald's
2445,1620 N State St,Greenfield,39.810868,-85.769857,IN,Burger King
2446,4308 Highway 66 S,Rogersville,36.397949,-83.016006,TN,Pal's Sudden Service
2447,2752 Hwy 50 South,Grand Junction,39.039467,-108.54111999999999,CO,Burger King
2448,410 Pearl St NW,Grand Rapids,42.966615000000004,-85.679417,MI,Burger King
2449,31 44th St SW,Grandville,42.885404,-85.782717,MI,Burger King
2450,34 Broadview Ave,Warrenton,38.71846,-77.80804,VA,Burger King
2451,21 W Main St,Ventura,34.281365,-119.30106799999999,CA,Burger King
2452,131 Genesee St,Oneida,43.0785,-75.6432,NY,Wendy's
2453,625 E Ridge Rd,Rochester,43.1959,-77.6007,NY,Burger King
2454,212 Genesee St,Oneida,43.079209999999996,-75.6454,NY,Burger King
2455,2000 Rt 35,Asbury Park,40.2636,-74.0425,NJ,McDonald's
2456,1201 N Berkeley Blvd,Goldsboro,35.380475,-77.932916,NC,Chick-Fil-A
2457,2050 State Rte 60 E,Valrico,27.9384,-82.2532,FL,McDonald's
2458,1322 W Grantham St,Goldsboro,35.40122,-78.01687,NC,Hardee's
2459,664 E Main St,Franklin,35.18693,-83.37137,NC,McDonald's
2460,130 Westgate Plz,Franklin,35.165659999999995,-83.40051,NC,Burger King
2461,15 Allman Dr,Franklin,35.16191,-83.391,NC,Arby's
2462,917 Georgia Road,Franklin,35.162468,-83.392228,NC,Bojangles' Famous Chicken 'n Biscuits
2463,161 Route 73 S,Marlton,39.8974,-74.9303,NJ,Five Guys
2464,714 W Petree Road,Anadarko,35.0573,-98.2551,OK,McDonald's
2465,1339 Broad Street,Bloomfield,40.8363,-74.181,NJ,McDonald's
2466,830 S Madison Blvd,Bartlesville,36.745082000000004,-95.91728,OK,Pizza Hut
2467,415 N. Mississippi,Ada,34.778,-96.6702,OK,SONIC Drive-In
2468,818 N Country Club Rd,Ada,34.78304,-96.65208,OK,McDonald's
2469,400 N Mississippi Ave,Ada,34.77794,-96.66958000000001,OK,Arby's
2470,2935 E Frank Phillips Blvd,Bartlesville,36.75009,-95.945803,OK,Arby's
2471,606 Se Washington Blvd,Bartlesville,36.74635,-95.9345,OK,McDonald's
2472,3425 E Frank Phillips Blvd,Bartlesville,36.7506,-95.939,OK,Wendy's
2473,1104 W 2nd St,Chico,39.724031,-121.85025800000001,CA,Burger King
2474,395 Oro Dam Blvd E,Oroville,39.497690000000006,-121.57241,CA,Wendy's
2475,8937 Rancho Del Rio Drive,New Port Richey,28.2353,-82.6665,FL,McDonald's
2476,400 Joseph Gallo Ct,Livingston,37.387823,-120.736552,CA,Jack In The Box
2477,1100 S Mississippi,Atoka,34.3752,-96.1352,OK,McDonald's
2478,908 Arlington Ctr,Ada,34.7827,-96.6493,OK,Domino's Pizza
2479,1923 Hwy 50 E,Carson City,39.1726,-119.7467,NV,El Pollo Loco
2480,1002 Memorial Drive,Marietta,33.9411,-97.12799999999999,OK,SONIC Drive-In
2481,8050 Dean Martin Drive,Las Vegas,36.0434,-115.1872,NV,Taco Time
2482,616 Broad St,Elyria,41.367763000000004,-82.110575,OH,Burger King
2483,2391 Mission St,Santa Cruz,36.96093,-122.04805,CA,Domino's Pizza
2484,500 Leavitt Rd,Amherst,41.4119,-82.2101,OH,McDonald's
2485,1071 S Toledo Blade Blvd,North Port,27.0737,-82.1557,FL,Burger King
2486,13939 Euclid Ave,Cleveland,41.527,-81.5858,OH,Wendy's
2487,550 N Center St,Lagrange,41.243676,-82.11971700000001,OH,McDonald's
2488,86 N Main St,Saint Albans,44.81303,-73.08328,VT,Subway
2489,539 Steinwehr Ave,Gettysburg,39.81739,-77.23639,PA,KFC
2490,430 N Queen St,Littlestown,39.74966,-77.09389499999999,PA,McDonald's
2491,133 Blakely Rd,Colchester,44.543420000000005,-73.21404,VT,Subway
2492,595 South St,Warren,41.2347,-80.8101,OH,McDonald's
2493,198 W Lincoln Ave,Myerstown,40.377705,-76.310539,PA,Hardee's
2494,710 E Cumberland St,Lebanon,40.3423,-76.3985,PA,Burger King
2495,480 N Venice By-Pass,Venice,27.1076,-82.4385,FL,McDonald's
2496,2405 Riverside Ave,Paso Robles,35.64,-120.6885,CA,KFC
2497,1902 Leesburg Grove City Road,Grove City,41.1439,-80.158,PA,McDonald's
2498,141 Niblick Rd,Paso Robles,35.6156,-120.6829,CA,Wendy's
2499,1208 E Grand Ave,Arroyo Grande,35.1208,-120.6008,CA,Jack In The Box
2500,3629 Ohio 5,Cortland,41.3171,-80.7327,OH,McDonald's
2501,600 S High St,Cortland,41.3201,-80.7307,OH,Burger King
2502,25666 Northwest Freeway,Cypress,29.9685,-95.6904,TX,McDonald's
2503,9460 W Sam Houston Pkwy S,Houston,29.676140000000004,-95.56073,TX,McDonald's
2504,1107 24th St,Paso Robles,35.6403,-120.68799999999999,CA,Taco Bell
2505,960 Schuylkill Mall,Frackville,40.77117,-76.23731,PA,McDonald's
2506,9000 W Front Rd,Atascadero,35.4684,-120.654,CA,Jack In The Box
2507,180 N Memorial Hwy,Shavertown,41.3224,-75.9424,PA,McDonald's
2508,2014 State Route 53,Fremont,41.3735,-83.118,OH,McDonald's
2509,204 W Adams Ave,Temple,31.0982,-97.34281999999999,TX,Jack In The Box
2510,1400 Lowes Blvd,Killeen,31.089959999999998,-97.72917,TX,McDonald's
2511,1892 E State St,Salem,40.90108,-80.83379000000001,OH,McDonald's
2512,7800 Sr 45,Lisbon,40.7878,-80.7751,OH,McDonald's
2513,300 28th St,Bellaire,40.01148,-80.74575,OH,McDonald's
2514,155 Emily Dr,Clarksburg,39.2776,-80.2805,WV,KFC
2515,5 Harman Ave,Grafton,39.345281,-80.00311500000001,WV,McDonald's
2516,1067 N Bridge,Chillicothe,39.3573,-82.9757,OH,McDonald's
