,year,state,state_name,age_pc,Data_Value_Alt,Question,Sample_Size,Total,Age,GeoLocation,LocationID,StratificationCategory1,Stratification1
477,2015,WA,Washington,37.2,37.2,Percent of adults aged 18 years and older who have an overweight classification,2258.0,,45 - 54,"(47.52227862900048, -120.47001078999972)",53,Age (years),45 - 54
478,2015,WA,Washington,38.1,38.1,Percent of adults aged 18 years and older who have an overweight classification,3301.0,,55 - 64,"(47.52227862900048, -120.47001078999972)",53,Age (years),55 - 64
479,2015,WA,Washington,39.5,39.5,Percent of adults aged 18 years and older who have an overweight classification,5491.0,,65 or older,"(47.52227862900048, -120.47001078999972)",53,Age (years),65 or older
480,2015,WV,West Virginia,20.7,20.7,Percent of adults aged 18 years and older who have obesity,353.0,,18 - 24,"(38.66551020200046, -80.71264013499967)",54,Age (years),18 - 24
481,2015,WV,West Virginia,30.3,30.3,Percent of adults aged 18 years and older who have obesity,1700.0,,65 or older,"(38.66551020200046, -80.71264013499967)",54,Age (years),65 or older
482,2015,WV,West Virginia,40.0,40.0,Percent of adults aged 18 years and older who have obesity,693.0,,35 - 44,"(38.66551020200046, -80.71264013499967)",54,Age (years),35 - 44
483,2015,WV,West Virginia,41.8,41.8,Percent of adults aged 18 years and older who have obesity,1278.0,,55 - 64,"(38.66551020200046, -80.71264013499967)",54,Age (years),55 - 64
484,2015,WV,West Virginia,44.7,44.7,Percent of adults aged 18 years and older who have obesity,915.0,,45 - 54,"(38.66551020200046, -80.71264013499967)",54,Age (years),45 - 54
485,2015,WV,West Virginia,29.6,29.6,Percent of adults aged 18 years and older who have an overweight classification,353.0,,18 - 24,"(38.66551020200046, -80.71264013499967)",54,Age (years),18 - 24
486,2015,WV,West Virginia,34.3,34.3,Percent of adults aged 18 years and older who have an overweight classification,915.0,,45 - 54,"(38.66551020200046, -80.71264013499967)",54,Age (years),45 - 54
487,2015,WV,West Virginia,34.7,34.7,Percent of adults aged 18 years and older who have an overweight classification,693.0,,35 - 44,"(38.66551020200046, -80.71264013499967)",54,Age (years),35 - 44
488,2015,WV,West Virginia,34.7,34.7,Percent of adults aged 18 years and older who have an overweight classification,1278.0,,55 - 64,"(38.66551020200046, -80.71264013499967)",54,Age (years),55 - 64
489,2015,WV,West Virginia,39.9,39.9,Percent of adults aged 18 years and older who have an overweight classification,1700.0,,65 or older,"(38.66551020200046, -80.71264013499967)",54,Age (years),65 or older
490,2015,WI,Wisconsin,14.1,14.1,Percent of adults aged 18 years and older who have obesity,356.0,,18 - 24,"(44.39319117400049, -89.81637074199966)",55,Age (years),18 - 24
491,2015,WI,Wisconsin,31.9,31.9,Percent of adults aged 18 years and older who have obesity,1884.0,,65 or older,"(44.39319117400049, -89.81637074199966)",55,Age (years),65 or older
492,2015,WI,Wisconsin,33.7,33.7,Percent of adults aged 18 years and older who have obesity,1352.0,,55 - 64,"(44.39319117400049, -89.81637074199966)",55,Age (years),55 - 64
493,2015,WI,Wisconsin,34.3,34.3,Percent of adults aged 18 years and older who have obesity,632.0,,35 - 44,"(44.39319117400049, -89.81637074199966)",55,Age (years),35 - 44
494,2015,WI,Wisconsin,36.5,36.5,Percent of adults aged 18 years and older who have obesity,988.0,,45 - 54,"(44.39319117400049, -89.81637074199966)",55,Age (years),45 - 54
495,2015,US,National,34.0,34.0,Percent of adults aged 18 years and older who have obesity,64418.0,,45 - 54,,59,Age (years),45 - 54
496,2015,WI,Wisconsin,24.6,24.6,Percent of adults aged 18 years and older who have an overweight classification,356.0,,18 - 24,"(44.39319117400049, -89.81637074199966)",55,Age (years),18 - 24
497,2015,WI,Wisconsin,36.0,36.0,Percent of adults aged 18 years and older who have an overweight classification,988.0,,45 - 54,"(44.39319117400049, -89.81637074199966)",55,Age (years),45 - 54
498,2015,WI,Wisconsin,36.6,36.6,Percent of adults aged 18 years and older who have an overweight classification,632.0,,35 - 44,"(44.39319117400049, -89.81637074199966)",55,Age (years),35 - 44
499,2015,WI,Wisconsin,39.7,39.7,Percent of adults aged 18 years and older who have an overweight classification,1884.0,,65 or older,"(44.39319117400049, -89.81637074199966)",55,Age (years),65 or older
500,2015,WI,Wisconsin,40.4,40.4,Percent of adults aged 18 years and older who have an overweight classification,1352.0,,55 - 64,"(44.39319117400049, -89.81637074199966)",55,Age (years),55 - 64
501,2015,WY,Wyoming,20.4,20.4,Percent of adults aged 18 years and older who have obesity,139.0,,18 - 24,"(43.23554134300048, -108.10983035299967)",56,Age (years),18 - 24
502,2015,WY,Wyoming,27.3,27.3,Percent of adults aged 18 years and older who have obesity,2207.0,,65 or older,"(43.23554134300048, -108.10983035299967)",56,Age (years),65 or older
503,2015,WY,Wyoming,31.1,31.1,Percent of adults aged 18 years and older who have obesity,644.0,,45 - 54,"(43.23554134300048, -108.10983035299967)",56,Age (years),45 - 54
504,2015,WY,Wyoming,32.6,32.6,Percent of adults aged 18 years and older who have obesity,466.0,,35 - 44,"(43.23554134300048, -108.10983035299967)",56,Age (years),35 - 44
505,2015,WY,Wyoming,33.7,33.7,Percent of adults aged 18 years and older who have obesity,1193.0,,55 - 64,"(43.23554134300048, -108.10983035299967)",56,Age (years),55 - 64
506,2015,WY,Wyoming,28.2,28.2,Percent of adults aged 18 years and older who have an overweight classification,139.0,,18 - 24,"(43.23554134300048, -108.10983035299967)",56,Age (years),18 - 24
507,2015,WY,Wyoming,35.7,35.7,Percent of adults aged 18 years and older who have an overweight classification,466.0,,35 - 44,"(43.23554134300048, -108.10983035299967)",56,Age (years),35 - 44
508,2015,WY,Wyoming,39.6,39.6,Percent of adults aged 18 years and older who have an overweight classification,1193.0,,55 - 64,"(43.23554134300048, -108.10983035299967)",56,Age (years),55 - 64
509,2015,WY,Wyoming,39.8,39.8,Percent of adults aged 18 years and older who have an overweight classification,2207.0,,65 or older,"(43.23554134300048, -108.10983035299967)",56,Age (years),65 or older
510,2015,WY,Wyoming,40.4,40.4,Percent of adults aged 18 years and older who have an overweight classification,644.0,,45 - 54,"(43.23554134300048, -108.10983035299967)",56,Age (years),45 - 54
511,2015,US,National,16.7,16.7,Percent of adults aged 18 years and older who have obesity,21539.0,,18 - 24,,59,Age (years),18 - 24
512,2015,US,National,27.6,27.6,Percent of adults aged 18 years and older who have obesity,141064.0,,65 or older,,59,Age (years),65 or older
513,2015,US,National,32.1,32.1,Percent of adults aged 18 years and older who have obesity,45319.0,,35 - 44,,59,Age (years),35 - 44
514,2015,US,National,33.4,33.4,Percent of adults aged 18 years and older who have obesity,88587.0,,55 - 64,,59,Age (years),55 - 64
515,2015,US,National,25.2,25.2,Percent of adults aged 18 years and older who have an overweight classification,21539.0,,18 - 24,,59,Age (years),18 - 24
516,2015,US,National,36.3,36.3,Percent of adults aged 18 years and older who have an overweight classification,45319.0,,35 - 44,,59,Age (years),35 - 44
517,2015,US,National,37.5,37.5,Percent of adults aged 18 years and older who have an overweight classification,64418.0,,45 - 54,,59,Age (years),45 - 54
518,2015,US,National,38.6,38.6,Percent of adults aged 18 years and older who have an overweight classification,88587.0,,55 - 64,,59,Age (years),55 - 64
519,2015,US,National,39.1,39.1,Percent of adults aged 18 years and older who have an overweight classification,141064.0,,65 or older,,59,Age (years),65 or older
520,2015,GU,Guam,22.3,22.3,Percent of adults aged 18 years and older who have obesity,207.0,,65 or older,"(13.444304, 144.793731)",66,Age (years),65 or older
521,2015,GU,Guam,25.0,25.0,Percent of adults aged 18 years and older who have obesity,195.0,,18 - 24,"(13.444304, 144.793731)",66,Age (years),18 - 24
522,2015,GU,Guam,28.0,28.0,Percent of adults aged 18 years and older who have obesity,307.0,,35 - 44,"(13.444304, 144.793731)",66,Age (years),35 - 44
523,2015,GU,Guam,33.7,33.7,Percent of adults aged 18 years and older who have obesity,285.0,,55 - 64,"(13.444304, 144.793731)",66,Age (years),55 - 64
524,2015,GU,Guam,39.9,39.9,Percent of adults aged 18 years and older who have obesity,309.0,,45 - 54,"(13.444304, 144.793731)",66,Age (years),45 - 54
525,2015,GU,Guam,27.5,27.5,Percent of adults aged 18 years and older who have an overweight classification,195.0,,18 - 24,"(13.444304, 144.793731)",66,Age (years),18 - 24
526,2015,GU,Guam,34.8,34.8,Percent of adults aged 18 years and older who have an overweight classification,309.0,,45 - 54,"(13.444304, 144.793731)",66,Age (years),45 - 54
527,2015,GU,Guam,35.9,35.9,Percent of adults aged 18 years and older who have an overweight classification,207.0,,65 or older,"(13.444304, 144.793731)",66,Age (years),65 or older
528,2015,GU,Guam,36.2,36.2,Percent of adults aged 18 years and older who have an overweight classification,285.0,,55 - 64,"(13.444304, 144.793731)",66,Age (years),55 - 64
529,2015,GU,Guam,42.8,42.8,Percent of adults aged 18 years and older who have an overweight classification,307.0,,35 - 44,"(13.444304, 144.793731)",66,Age (years),35 - 44
530,2015,PR,Puerto Rico,22.1,22.1,Percent of adults aged 18 years and older who have obesity,397.0,,18 - 24,"(18.220833, -66.590149)",72,Age (years),18 - 24
531,2015,PR,Puerto Rico,23.2,23.2,Percent of adults aged 18 years and older who have obesity,1647.0,,65 or older,"(18.220833, -66.590149)",72,Age (years),65 or older
532,2015,PR,Puerto Rico,34.2,34.2,Percent of adults aged 18 years and older who have obesity,997.0,,55 - 64,"(18.220833, -66.590149)",72,Age (years),55 - 64
533,2015,PR,Puerto Rico,34.4,34.4,Percent of adults aged 18 years and older who have obesity,860.0,,45 - 54,"(18.220833, -66.590149)",72,Age (years),45 - 54
534,2015,PR,Puerto Rico,38.5,38.5,Percent of adults aged 18 years and older who have obesity,656.0,,35 - 44,"(18.220833, -66.590149)",72,Age (years),35 - 44
535,2015,PR,Puerto Rico,19.9,19.9,Percent of adults aged 18 years and older who have an overweight classification,397.0,,18 - 24,"(18.220833, -66.590149)",72,Age (years),18 - 24
536,2015,PR,Puerto Rico,34.1,34.1,Percent of adults aged 18 years and older who have an overweight classification,656.0,,35 - 44,"(18.220833, -66.590149)",72,Age (years),35 - 44
537,2015,PR,Puerto Rico,42.0,42.0,Percent of adults aged 18 years and older who have an overweight classification,997.0,,55 - 64,"(18.220833, -66.590149)",72,Age (years),55 - 64
538,2015,PR,Puerto Rico,43.0,43.0,Percent of adults aged 18 years and older who have an overweight classification,1647.0,,65 or older,"(18.220833, -66.590149)",72,Age (years),65 or older
539,2015,PR,Puerto Rico,44.7,44.7,Percent of adults aged 18 years and older who have an overweight classification,860.0,,45 - 54,"(18.220833, -66.590149)",72,Age (years),45 - 54
